ACCOUNTNO	NAMEADDRID	NAMETYPE	NAME	CAREOF	ADDRESS1	ADDRESS2	CITY	STATE	ZIPCODE	PARCELNB	MHSPACE	PARCELSEQ	AREAID	ACCTTYPE	BUSINESSNAME	MAPNO	BORDERINGCOUNTY	BACODE	LAGENT	STREETNO	EXTENT	DIRECTION	STREETNAME	DESIGNATION	DIRECTIONSUFFIX	SUFFIX	UNITNUMBER	LOCCITY	ZIPCODE	LEGAL	APRDIST	BA_OWNER_ID	BA_LOCATION	LANDSQFT	SUBCODE	SUBNAME	CONDOCODE	CONDONAME	SALEP	SALEDT	DOCFEE	DEEDTYPE	BLOCK	LOT	CONDOUNIT	BOOK	PAGE	RECEPTION_NO	MILL_LEVY	CLASSCD1	CLASSCD1_DESC	CLASSCD2	CLASSCD2_DESC	CLASSCD3	CLASSCD3_DESC	CLASSCD4	CLASSCD4_DESC	CLASSCD5	CLASSCD5_DESC	TAXYEAR	LANDACT	IMPACT	LANDASD	IMPASD	ACRES	SQFT	UNITS	CUR_TAX	CUR_FEE	CUR_INT	CUR_PAY	CUR_BAL	LST_TAX	LST_FEE	LST_INT	LST_PAY	LST_BAL
R000624			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159513100060		R000624	010																	 Subd: METES & BOUNDS 79 ALL 160AC+/- NE4 SEC 13 T1S R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	160	0	0										
R000618			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159506200037		R000618	010																	 Subd: METES & BOUNDS 79 ALL 120AC+/- LT 3-5 SEC 6 T1S R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	120	0	0										
R000615			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	159520100026		R000615	010																	 Subd: METES & BOUNDS 79 ALL 480AC+/- ALL SEC 20-21, 29-33, ALL SEC 19 LESS MINING CLAIMS, ALL SEC 28 LESS NE4SE4, ALL SEC 34 LESS NE4NW4 AND NW4NE4, ALL SEC 35 LESS N2NE4, SW4 SEC 36 T1S R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	480	0	0										
R000634			STATE OF COLORADO		BOARD OF LAND COMMISSIONERS	1313 SHERMAN ST ROOM 620	DENVER	CO	80203-2240	118106100018		R000634	010																	 Subd: METES & BOUNDS 81 ALL 640AC+/- N2, SW4, NW4SE4 SEC 6, N2NW4 SEC 7, NW4NW4 SEC 5 T3N R81	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9129	STATE LAND									2015	10	0	10	0	640	0	0										
R000639			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	118304100018		R000639	010																	 Subd: METES & BOUNDS 80 ALL 480AC+/- LT 6-8, S2NW4, N2SW4, SW4NE4, NW4SE4 SEC 4, LT 5-7 SEC 5 T3N R80	6			0.00	9080	METES & BOUNDS 80 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	480	0	0										
R000554			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	119129400058		R000554	044																	 Subd: METES & BOUNDS 76 ALL 832.49AC+/- W2W2 SEC 20, NE4 SEC 19, W2NW4, N2SW4, SE4SW4, S2SE4 SEC 29, N2SE4 SEC 32, W3/4SW4SW4 SEC 28, W3/4NW4NW4 SEC 33 T3N R76	4			0.00	9030	METES & BOUNDS 76 ALL													59.170000	9119	FEDERAL LAND									2015	10	0	10	0	832.49	0	0										
R000673			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	132923200011		R000673	003																	 Subd: METES & BOUNDS 76 ALL 400AC+/- SE4, SW4NE4, S2NW4, N2SW4, SE4SW4 SEC 23 T2N R76	4			0.00	9030	METES & BOUNDS 76 ALL													53.535000	9119	FEDERAL LAND									2015	10	0	10	0	400	0	0										
R000473			GARDNER, NAOLA			7979 W CALEY DR	LITTLETON	CO	80123-3588	159334100086		R000473	010							013968			CORD3							 Subd: METES & BOUNDS 78 ALL 160AC NE4 SEC 34 T1S R78W	6			0.00	9060	METES & BOUNDS 78 ALL			0	03/21/2003		DC						2003-012284	45.846000	1112	IMPRVD SINGLE FAMILY LAND	1212	SINGLE FAMILY BUILDING							2015	409600	246570	32600	19630	160	0	0										
R000447			CULBREATH, H GRADY JR & JACQUELINE GAIL&	RUNNING WILDER RANCH LLC &		304 OTTER CREEK RD	SILVERTHORNE	CO	80498-8500	159711100065		R000447	010																	 Subd: METES & BOUNDS 80 ALL 1226.84 AC, LOT 17, 18 & S2 LOT 2 IN SEC 7 & LOT 1,2,3,4,10 IN SEC 18, T1S R79W N2NW4, SE4NW4, NE4, NE4SW4, N2SE4, SE4SE4 IN SEC 11 & LOT 2,3,4 S2NW4, SW4 IN SEC 12 & LOT 1,2, N2NW4 IN SEC 13 & NE4NE4 IN SEC 14, T1S R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	08/17/2004		QCD						2004-012343	45.846000	4137	MEADOW LAND	4147	DRY GRAZE							2015	56650	0	16430	0	1226.84	0	0										
R000444			CULBREATH, H GRADY JR & JACQUELINE GAIL&	RUNNING WILDER RANCH LLC &		304 OTTER CREEK RD	SILVERTHORNE	CO	80498-8500	144135200143		R000444	014																	 Subd: METES & BOUNDS 80 ALL 360 AC S2SW4 SEC 26, NE4NW4, N2NE4 SEC 34, W2NW4, SE4NW4, NW4SE4 SEC 35 T1N R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	08/17/2004		QCD						2004-012343	55.389000	4147	DRY GRAZE									2015	7560	0	2190	0	360	0	0										
R000401			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	144327100085		R000401	010																	 Subd: METES & BOUNDS 79 ALL 120 AC LOT 2, E2NE4, NW4SE4 SEC 27 T1N R79W, LOTS 4, 5 & 7 T1N R78W	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9139	COUNTY LAND									2015	10	0	10	0	120	0	0										
R000370			AMMONS, DAVIS			14642 E CHERRY CREEK RD	LARKSPUR	CO	80118-5001	159322400030		R000370	010					00000		6250			CORD34							 Subd: METES & BOUNDS 78 ALL 600 ACRES E2SE4 SEC 21 T1S R78 NE4, NE4NW4, S2SW4, NW4SW4, W2NE4SW4, S2SE4, NE4SE4, SE4NW4,E2NW4SE4 SEC 22 T1S R78	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	1112	IMPRVD SINGLE FAMILY LAND	1212	SINGLE FAMILY BUILDING							2015	960000	11900	76420	950	600	0	0										
R000415			SAN TOY LAND COMPANY			PO BOX 246	KREMMLING	CO	80459-0246	143725200056		R000415	014																	 Subd: METES & BOUNDS 81 ALL 870.075 AC SE4SE4 SEC 23, S2SW4 SEC 24, N2NE4, W2, S2NE4, W2SE4 SEC 25, N2SE4, N2NE4, SW4NE4 SEC 26 T1N R81W	6			0.00	9090	METES & BOUNDS 81 ALL			0	10/16/2014		QCD						2014006878	55.389000	4137	MEADOW LAND	4147	DRY GRAZE							2015	25270	0	7330	0	870.075	0	0										
R000441			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159702200061		R000441	010																	 Subd: METES & BOUNDS 80 ALL 427.35 AC, LOT 7, SW4NW4 SEC 1, LOTS 5, 6, 7, 8, S2N2, N2SW4, SEC 2, T1S R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	09/07/2000		GWD						2000-008715	45.846000	9119	FEDERAL LAND									2015	7690	0	2230	0	427.35	0	0										
R000446			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159701300064		R000446	010																	 Subd: METES & BOUNDS 80 ALL 605.10 AC, LOTS 1, 10, 11 & N2 LOT 2 SEC 7, T1S R79W, LOTS 8, 9, 10, SW4 SEC 1, N2SE4, SE4SE4 SEC 2, LOT 1, N2NW4 SEC 12 T1S R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	09/11/2000		GWD						2000-008714	45.846000	9119	FEDERAL LAND									2015	9080	0	2630	0	605.1	0	0										
R000403			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	144323300087		R000403	014																	 Subd: METES & BOUNDS 79 ALL 585 AC, SE4SE4 SEC 14, NE4NE4, E2W2NE4, E2E2W2SW4NE4, SW4, NE4SE4, W2SE4 SEC 23, NE4 SEC 26, T1N R79W	6			0.00	9070	METES & BOUNDS 79 ALL			0	09/16/2009		RES						2009010806	55.389000	9139	COUNTY LAND									2015	10	0	10	0	585	0	0										
R000412			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	144116300007		R000412	014																	 Subd: METES & BOUNDS 80 ALL 121.77 ACRES IN S2SW4 & S2SE4 SEC 16 & NW4 SEC 21 T1N R80 DESC REC 95005656	6			0.00	9080	METES & BOUNDS 80 ALL			0	04/19/1999		GWD						99004513	55.389000	9119	FEDERAL LAND									2015	1830	0	530	0	121.77	0	0										
R000302			WILLIAMS PEAK RANCH COMPANY			1330 COUNTY ROAD 315	PARSHALL	CO	80468-8702	169906200004		R000302	010																	 Subd: METES & BOUNDS 79 ALL 229.22 ACRES PT OF TR 37 SEC 6 T2S R78 & SEC 1 T2S R79 DESC IN B/448 P/090	6			0.00	9070	METES & BOUNDS 79 ALL			0	05/01/1992		WD							45.846000	4147	DRY GRAZE									2015	10810	0	3130	0	229.22	0	0										
R000307			CLIMAX MOLYBDENUM CO	C/O HENDERSON OPERATIONS		PO BOX 68	EMPIRE	CO	80438-0068	159333200046		R000307	010																	 Subd: METES & BOUNDS 78 ALL 797.80 ACRES 11.44AC IN SW4SW4, 13.29AC IN SW4SE4 SEC 28, E2SE4, 29.9 AC IN W2SE4, SE4SE4NE4, 2.7AC IN NE4SE4NE4, 5.5AC IN SW4SE4NE4 SEC 32, E2NW4, 46.844AC IN W2NW4, S2,S2NE4, NW4NE4 SEC 33, SW4SW4, 29.9AC IN NW4SW4 SEC 34, ALL IN T1S R78W, 18.38AC BEING PT OF TR 38 IN SEC 5 T2S R78W, CONVEYED IN B/441 P/133 & B/431 P/897 & B/462 P/762 & B/448 P/070 LESS TRACTS SOLD LESS 10.15 AC FOR RD ROWS	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	4277	AGRICULTURAL RESIDENCE	4177	FOREST MANAGEMENT LAND	4279	AGRICULTURAL OUTBUILDINGS					2015	25270	117070	7330	11020	797.80	0	0										
R000303			HILTY, DANIEL E			14357 W 58TH PL	ARVADA	CO	80004-3710	159523100025		R000303	010																	 Subd: METES & BOUNDS 79 ALL 1240 ACRES W2SW4 SEC 13 T1S R79 E2, SW4 SEC 14 T1S R79 N2, N2SE4 SEC 23 T1S R79 NW4,N2SW4,NW4SE4 SEC 24 T1S R79	6			0.00	9070	METES & BOUNDS 79 ALL			0	04/08/2010		DC						2010005291	45.846000	4147	DRY GRAZE	4279	AGRICULTURAL OUTBUILDINGS	4277	AGRICULTURAL RESIDENCE					2015	58450	122660	16950	19410	1240	0	0										
R000294			BATTLE CREEK RANCH LLC			PO BOX 741149	ARVADA	CO	80006-1149	159316200068		R000294	010																	 Subd: METES & BOUNDS 78 ALL 640 AC ALL OF SEC 16 1S R78W	6			0.00	9060	METES & BOUNDS 78 ALL			0	11/10/2014		QCD						2014007470	45.846000	4147	DRY GRAZE									2015	30170	0	8750	0	640	0	0										
R000306			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	159332300051		R000306	010																	 Subd: METES & BOUNDS 78 ALL 2625.80 ACRES 28.56AC IN SW4SW4 SEC 28 T1S R78 21.29AC IN SE4SE4 SEC 29 T1S R78 SE4, 31.07AC IN S2NE4 LYING S OF CO RD 3 SEC 31 T1S R78 SW4, 39.17AC IN S2NW4, 39AC IN SW4NE4, 57.91AC IN N2NE4 ALL LYING SO OF CO RD 3, NW4SE4NE4, 7.3AC IN NE4SE4NE4, 4.5AC IN SW4SE4NE4, 50.10AC IN W2SE4 SEC 32 T1S R78 33.16AC IN W2NW4 SEC 33 T1S R78 184.51AC BEING PT OF TR 37 T2S R78 & R79 148.40AC BEING PT OF TR 38 T2S R78 10.22AC BEING ALL OF TR 40 SEC 5 T2S R78 1640.61AC BEING PT OF EXCH SUR 375 T2S R78 & R79 DESC IN B/448 P/073 LESS B/448 P/090 & LESS B/462 P/762	6			0.00	9060	METES & BOUNDS 78 ALL			0	03/27/1989		WD							45.846000	9119	FEDERAL LAND	9210	FEDERAL EXEMPT RESIDENTIAL	9299	ALL OTHER BUILDINGS	9110	FEDERAL EXEMPT RESIDENTIAL			2015	39390	26380	11430	2380	2625.8	0	0										
R000698			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	134303100004		R000698	010																	 Subd: METES & BOUNDS 82 ALL 160 ACRES, TRACT 39 LYING IN SEC 3 T2N R82W & SEC 34 T3N R82W	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	160	0	0										
R000797			GALLOWAY INC	C/O BLUE VALLEY RANCH		PO BOX 1120	KREMMLING	CO	80459-1120	159723400059		R000797	010																	 Subd: METES & BOUNDS 80 ALL 1717.07 AC, SW4, S2NW4 SEC 13, SE4, E 25 FT OF W2SE4NE4, E2SE4NE4, SW4 SEC 14, ALL LESS 4.09 AC TR IN SE4SE4 SEC 23, LOTS 2 & 3, NW4, N2SW4, LESS 1 AC TR IN LOT 3 SEC 24, N2N2 LESS 1 AC TR IN NW4NW4, SE4NE4 SEC 26, ALL IN T1S R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	04/19/1999		GWD							45.846000	4147	DRY GRAZE	4137	MEADOW LAND							2015	27670	0	8020	0	1717.07	0	0										
R000675			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	2850 YOUNGFIELD ST	LAKEWOOD	CO	80215-7093	132936100026		R000675	046																	 Subd: METES & BOUNDS 76 ALL T2N SEC 36 640AC+/- SEC 36 T2N R76W	3			0.00	9030	METES & BOUNDS 76 ALL			0	10/26/2002		PAT						2002-014101	49.073000	9119	FEDERAL LAND									2015	10	0	10	0	640	0	0										
R000677			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	133916100006		R000677	014																	 Subd: METES & BOUNDS 80 ALL 13680AC+/- ALL SEC 3-6, 8-9, 16-17, 20-21, 28-29, 32-33, ALL SEC 7 EXCEPT LOT 4, ALL SEC 10 EXCEPT S2SE4, SE4SW4, ALL SEC 18 EXCEPT LOT 1-2, ALL SEC 19 EXCEPT SE4SE4, ALL SEC 30 EXCEPT NE4NE4, ALL SEC 34 EXCEPT N2NE4, NE4NW4, LOT 1-2 SEC 11, W2S2, E2SW4, S2SE4 SEC 15, W2 SEC 22, SW4SW4 SEC 27, N2, N2SE4, SE4SE4 SEC 31, W2SW4, SW4NW4 SEC 35 T2N R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	13680	0	0										
R000695			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	117934200011		R000695	010																	 Subd: METES & BOUNDS 82 ALL 145.46 ACRES TR 49, ACCORDING TO THE INDEPENDENT RESURVEY OF SAID TOWNSHIP & RANGE ACCEPTED IN THE GENERAL LAND OFFICE, APRIL 1, 1938 S27 & S34 T3N R82W	6			0.00	9100	METES & BOUNDS 82 ALL			0	07/29/1988		WD							45.846000	9119	FEDERAL LAND									2015	2180	0	630	0	145.46	0	0										
R000770			DUNCAN, HAMILTON R JR THE TRUST		AGREEMENT DATED NOV 10, 1989	11079 CANYONBROOK WAY	HIGHLANDS RANCH	CO	80130-6988	159921300028		R000770	111					00000												 Subd: METES & BOUNDS 81 ALL 2728.863 AC SE4SW4, SW4SE4 SEC 19, E2SE4 SEC 20, SW4, W2SE4 SEC 21, NW4, NW4NE4, S2SW4, SW4SE4 SEC 28, W2, NE4, NW4SE4, S2SE4 SEC 29, E2W2, E2 SEC 30, NE4NW4, S2NW4, NE4, N2S2 SEC 31, N2SE4, PTW2, NE4 SEC 32, SW4NW4,NW4SW4, NW4NE4 SEC 33 T1S R81 DESC B/361 P/341 LESS 5.5 AC BEING SHEEPHORN RANCH SUBDIVISION EXEMPTION	6			0.00	9090	METES & BOUNDS 81 ALL			0	09/03/2009		WD						2009008831	45.846000	4147	DRY GRAZE	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4278	AGRICULTURAL MOBILE HOME	2015	85080	172250	24670	17570	2728.863	0	0										
R000800			GALLOWAY INC	C/O BLUE VALLEY RANCH		PO BOX 1120	KREMMLING	CO	80459-1120	159715300063		R000800	014																	 Subd: METES & BOUNDS 80 ALL 2063.926 AC+/-, 23.10 AC IN LOT 1 SEC 8, 33.50 AC IN LOT 1, 34.90 AC IN LOT 3, 29 AC IN LOT 4, 38.03 AC IN LOT 6, NE4SW4, E2NW4 LESS 5.864 AC HWY 9 ROW SEC 9, SW4, SW4SE4, N2SE4, S2N2 SEC 15, ALL LESS 10 AC IN NW4NW4NE4 LESS 17.62 AC HWY 9 ROW LESS 34.96 AC HOMESITE PARCEL LESS BLUE VALLEY ACRES PARCELS IN S2S2S2 SEC 16, LOT 2 & 3, 33.34 AC IN LOT 6, 26.56 AC IN E2E2 SEC 21, ALL LESS HWY 9 ROW SEC 22, NW4NW4, 31.09 AC IN NE4NW4, N2NE4 SEC 27, ALL IN T1S R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	08/30/2000		SWD						2000-008053	55.389000	4147	DRY GRAZE	4137	MEADOW LAND							2015	40940	0	11870	0	2063.926	0	0										
R000697			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	117927200010		R000697	010																	 Subd: METES & BOUNDS 82 ALL 280 ACRES, TRACT 48 SEC 22 & SEC 27 T3N R82W	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	6600	0	1910	0	440	0	0										
R000694			DEER CREEK RANCH, LLC			PO BOX 804	BRECKENRIDGE	CO	80424-0804	117926100019		R000694	010																	 Subd: METES & BOUNDS 82 ALL 160 ACRES TRACT 47 SEC 26 T3N R82	6			0.00	9100	METES & BOUNDS 82 ALL			2100000	07/30/2004		SWD						2004-009257	45.846000	4147	DRY GRAZE									2015	2070	0	600	0	160	0	0										
R000680			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	133925200027		R000680	014																	 Subd: METES & BOUNDS 80 ALL 200AC+/- E2W2, SW4SW4 SEC 25 T2N R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	200	0	0										
R000681			STATE OF COLORADO		BOARD OF LAND COMMISSIONERS	1313 SHERMAN ST ROOM 620	DENVER	CO	80203-2240	133936200024		R000681	014																	 Subd: METES & BOUNDS 80 ALL 314.47AC+/- W2 SEC 36 T2N R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9129	STATE LAND									2015	10	0	10	0	314.47	0	0										
R000933			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	143531100002		R000933	010																	 Subd: METES & BOUNDS 81 ALL 160AC+/- LT 1-4 SEC31 T1 1/2N R81	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	160	0	0										
R000946			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	108519100006		R000946	010																	 Subd: METES & BOUNDS 80 ALL N2 SEC19 T4N R80	6			0.00	9080	METES & BOUNDS 80 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	320	0	0										
R000931			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	143701200001		R000931	014																	 Subd: METES & BOUNDS 81 ALL 400AC+/- LT 1-4(N2N2), S2N2, E2SE4 SEC1 T1N R81	6			0.00	9090	METES & BOUNDS 81 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	400	0	0										
R000905			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144114400052		R000905	014																	 Subd: METES & BOUNDS 80 ALL 2200AC+/- SW4SE4 SEC 14, S2S2 SEC 15, LT4, SE4SW4, S2SE4, NE4SE4 SEC19, S2N2, NE4SW4, W2SE4, NE4SE4 SEC 20, LT 1-3, S2NW4, N2NE4 SEC 21, LT 1-4 SEC 22, N2NW4 SEC 23, NW4NW4 SEC 28, W2W2 SEC 29, N2N2, S2NE4, E2SE4, SW4SE4 SEC 30, NE4, SE4NW4, E2SE4 SEC 31, N2NW4, SW4NW4 SEC 32 T1N R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	2200	0	0										
R000934			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	134102200001		R000934	010																	 Subd: METES & BOUNDS 81 ALL ALL SEC1 EXCEPT THAT PART IN TRACT 41, ALL SEC2, LT 5-6 AND LT 11-13 SEC 3 T2N R81	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	1351.21	0	0										
R000883			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	134301200007		R000883	010																	 Subd: METES & BOUNDS 82 ALL 562.044AC+/- N2 (LT5-9), N2S2, N2S2SW4 (LT12-13), SW4SE4 (LT11), N2SE4SE4 (LT10) SEC 1, N2 (LT5-8), N2S2, N2S2SE4 (LT13) SEC 2, NE4SE4 (LT5) SEC 3 T2N R82	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	562.044	0	0										
R000888			STATE OF COLORADO		DIVISION OF WILDLIFE	6060 BROADWAY	DENVER	CO	80216-1000	144122300019		R000888	014																	 Subd: METES & BOUNDS 80 ALL 1560AC+/- SW4NE4, S2NW4, W2SE4, SW4 SEC 22, S2NE4, SE4, SE4SW4 SEC 21, W2 SEC 27, N2SE4, NE4SW4, E2NW4, W2NE4, SW4NW4 SEC 28, SE4SE4 SEC 20, E2NE4 SEC 29 T1N R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9129	STATE LAND									2015	31270	0	9070	0	1560.00	0	0										
R000866			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	160112300001		R000866	010																	 Subd: METES & BOUNDS 82 ALL 2338.18AC+/- LOT 5-8 SEC 1, LOT 1-5, SW4NE4, W2SE4, E2SW4, SW4SW4 SEC 12, SE4SE4 SEC 11, LOT 4-9, W2SW4 SEC 13, E2E2, SE4SW4, SW4SE4 SEC 14, LOT 1-5, SW4SE4, S2SW4, NE4SW4, S2NW4, NW4NW4 SEC 24, E2, E2W2 SEC 23, N2NE4, NE4NW4 SEC 26, ALL SEC 25 T1S R82	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	2338.18	0	0										
R000908			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144133200010		R000908	014																	 Subd: METES & BOUNDS 80 ALL S2SE4, SE4SSW4 SEC 28 AND E2NE4, NE4SE4 SEC 32, ALL OF SEC 33, T1N R80W LESS LOTS 2,3 AND 6 SEC 32 AND LESS LOTS 2,4 AND 6 SEC 33 800.45 AC+/- S2SE4, SE4SW4 SEC 28 AND E2NE4, NE4SE4 LESS GOVT LOTS 2, 3 AND 6 SEC 32 AND ALL SEC 33 LESS GOVT LOTS 2, 4 AND 6 ALL IN T1N R80W				0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	800.45	0	0										
R000879			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ROUTT	PO BOX 25127	DENVER	CO	80225-0127	143310300002		R000879	010																	 Subd: METES & BOUNDS 82 ALL 3197.475AC+/- ALL SEC 4-5,8-9,14-17,19-20,24-25,29-34,36, PT SEC 3,10,11,12,13 WEST OF GORE PASS, SEC 6 LESS TRACT 38, SEC 7 LESS TRACT 38-39, SEC 18 LESS TRACT 39 AND 45, SEC 21 LESS TRACT 40, SEC 22 LESS TRACT 41, SEC 23 LESS TRACT 41, SEC 26 LESS TRACT 41-42 AND 44, SEC 27 LESS TRACT 41-43, SEC 28 LESS TRACT 40 AND 43, SEC 35 LESS TRACT 44	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	3197.475	0	0										
R000873			STATE OF COLORADO		BOARD OF LAND COMMISSIONERS	1313 SHERMAN ST ROOM 620	DENVER	CO	80203-2240	160126100041		R000873	111																	 Subd: METES & BOUNDS 82 ALL 611.06 AC+/- SW4NW4, NW4SW4, SW4SW4 LESS 2.5AC SEC 23, LOT 1-6, SW4NW4, NW4SW4, SE4NE4, NW4NW4 SEC 26, PART OF TRACT 78 AND 87 SEC 26 AND SEC 35 T1S R82	6			0.00	9100	METES & BOUNDS 82 ALL			0	10/31/1956		WD						83684	45.846000	9129	STATE LAND									2015	14080	0	4080	0	611.06	0	0										
R000904			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144113400051		R000904	014																	 Subd: METES & BOUNDS 80 ALL T1N 440AC LOTS 1-4 SEC 13, LOTS 1-6, NE4SW4 SEC 24 T1N R80W	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	440	0	0										
R000880			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ROUTT	PO BOX 25127	DENVER	CO	80225-0127	143307100003		R000880	010																	 Subd: METES & BOUNDS 82 ALL 160AC+/1 TRACT 38 IN SEC 6 AND SEC 7 T1N R82	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	160	0	0										
R000903			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144106200050		R000903	014																	 Subd: METES & BOUNDS 80 ALL 1051AC+/- ALL SEC 6 EXCEPT NE4SE4, N2 SEC 7 EXCEPT THE SW4NW4, SW4SW4 SEC 5, NW4 SEC 8 T1N R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	1051	0	0										
R000922			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	143724300038		R000922	014																	 Subd: METES & BOUNDS 81 ALL 440AC+/- NE4SE4 SEC23, S2N2, N2SW4, SE4 SEC24 T1N R81	6			0.00	9090	METES & BOUNDS 81 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	440	0	0										
